"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91"
"27" 1985 41.31649 35.84168 -14.01131 4.32553 6.05211 -10.80426 -12.42206 1.64218 6.79142 7.62586 5.40424 10.45765 26.38363 2106.32381 1844.45961 1389.87744 1301.49458 1071.61774 603.02135 653.55309 301.62987 452.91419 343.30692 269.49722 -57.74365 -424.7844 38.23098 160.38046 16.32132 83.39079 26.50581 126.06449 -27.48959 96.18824 -17.40157 51.23104 -58.31231 824.7934 -253.78434 -79.59172 107.12654 155.39534 13.18928 5.41875 -12.71484 -10.64878 -146.01499 54.69685 -1.03478 -156.78901 -15.11572 84.28474 56.90033 -51.30788 -14.91893 126.85739 11.57626 96.71486 -93.73951 76.2301 9.14146 -23.75505 -8.1266 -32.39189 -238.00748 -51.33918 -109.32827 -29.00237 -40.56654 -6.58774 343.14549 -105.60397 139.41609 -152.02073 2.81927 -1.65784 13.16306 11.72119 83.92846 123.2674 10.74535 95.43463 -69.07358 28.94184 9.55522 125.67273 -21.4931 6.90974 27.97124 -8.31533
"28" 1997 38.74433 -17.60884 60.17489 14.75113 -49.02045 33.77359 -25.78915 -3.93902 11.85855 -6.30164 -4.75981 6.47916 29.39242 2297.20165 2144.37217 3501.73981 763.8902 1566.67789 829.1309 609.89743 393.08086 398.60198 472.35881 384.49603 126.36498 724.44133 -553.43382 77.06011 82.84291 154.89811 81.16537 34.31501 -8.30293 98.35423 0.27389 148.63562 337.01108 246.77484 -519.09976 178.45702 67.06584 46.96502 -38.14186 16.26989 4.22489 47.79958 -17.46514 171.09718 -433.5096 -50.8619 14.96822 176.53606 46.72696 103.20554 -6.37746 351.76998 172.30884 -293.72781 69.82148 -174.60251 48.54815 -20.86558 0.82653 -280.99453 -93.21624 -63.29101 43.89214 1.37524 71.15924 -29.64882 -248.86906 278.7371 -284.20881 -4.04865 -26.70669 -37.4866 45.02556 93.271 -535.78633 32.26695 46.11847 -204.12136 248.5963 -2.01553 -17.42549 107.36529 193.68385 10.74699 157.573 29.78619
"29" 1998 46.73227 17.33369 -11.3373 13.70011 6.22984 -22.43697 5.06314 0.77735 6.66363 9.93185 8.73094 -0.08333 37.86466 3453.74875 2611.25976 789.99667 848.08949 676.94399 540.00869 388.30831 301.31486 208.21438 244.94078 172.78318 132.42272 913.56296 122.34508 -136.6313 69.94334 82.10826 -25.61009 50.93756 26.39506 -6.11034 -11.49096 -10.35647 -395.15576 304.34639 -141.81174 278.1942 -88.64444 -97.88262 9.53628 19.76135 7.9613 -11.74045 556.97581 55.81386 116.35654 -90.41774 0.85233 -22.18193 66.04081 -22.94727 -19.85815 346.42455 620.03015 36.61283 -1.41221 -79.9789 25.13559 2.43496 7.01761 189.25496 -183.07652 -56.12925 -59.66386 170.32183 21.26603 -2.18402 -177.19985 -170.29541 72.01418 -33.01414 -32.10745 -15.90415 -148.37649 -38.85255 -84.72222 -74.17318 -9.72547 -151.37505 -118.70982 57.15444 9.52363 -0.61029 23.00406 13.0295 -47.02055 -9.6944
"30" 2002 41.39985 10.27637 32.88825 -4.53533 24.0048 -15.83912 11.94486 11.2646 -15.44708 1.57784 -0.98721 2.04432 33.6554 1037.59339 1128.53809 867.75506 789.50521 488.98667 643.91109 254.30252 370.31831 170.75106 190.39912 436.06793 -38.38762 -34.25515 155.44031 105.41312 -52.91618 -12.59326 82.29871 5.78095 42.01414 -15.77652 58.73227 37.48725 -67.95849 435.74127 -191.76343 -66.73512 2.55604 135.10027 -25.38637 38.67311 -6.95119 20.49256 -2.15742 115.81994 17.80548 -16.15637 -151.57107 71.51569 -0.5968 55.60248 0.3354 7.3668 35.39426 129.66436 91.12983 47.71817 2.74028 24.39094 28.1387 -172.04228 -23.81366 47.13437 28.95019 -51.6079 110.31011 -6.47646 9.5959 51.12588 -32.67909 -42.93001 -110.45996 4.36594 -145.23006 55.59692 -90.04189 154.24802 0.75487 -94.42417 -4.00415 75.71588 2.07002 16.02399 55.41335 -0.59013 -43.72336 -2.32311
"31" 2007 35.05492 33.13421 221.73375 67.26762 39.77775 -17.12923 -12.48651 2.52603 -42.12598 -8.20605 6.3988 -28.34736 112.45256 3954.97179 2364.12058 2429.61987 835.10709 181.85514 368.02493 274.63195 344.15288 80.29781 251.44284 187.37799 180.9503 -1897.6205 -643.91737 43.63807 -188.71575 -77.65819 -125.04004 -4.6174 79.11021 70.6385 0.81608 177.50089 -99.61269 -480.86646 -56.13053 216.73872 -64.77441 -225.81697 -86.24049 12.76228 -55.41394 104.63355 1618.71457 467.54762 -572.86276 26.30728 122.98001 5.43371 -170.88931 -84.37394 170.75863 -564.31574 -169.88097 687.56557 -446.78961 50.39958 59.64676 54.56873 -1.05399 625.10614 -448.41579 133.46354 -159.78368 59.12812 41.70352 -23.42595 115.39747 285.68815 -259.83817 -106.96332 -37.87503 -7.33164 -924.02277 191.14142 -522.57003 137.43007 -72.3803 -326.04546 467.54936 180.39531 -38.02022 -347.00264 -117.12524 28.94019 236.50164 63.8007
"32" 1974 45.30395 -1.11786 16.09636 6.08637 1.14354 -5.62476 18.14799 11.44388 5.11237 3.02578 -2.01269 10.35136 33.02904 1653.09455 2339.81983 1978.55725 838.77664 1102.74195 576.37353 563.29756 567.14198 405.29091 460.72447 336.33624 10.20431 720.96232 -263.11407 189.47701 130.41331 -1.14671 12.2924 123.95646 -5.2423 -24.32582 -44.60801 116.8763 25.45632 215.87494 -107.91354 -0.16994 56.98955 75.48405 -59.57331 -1.29484 7.95503 -64.84508 152.79711 -92.90782 -310.19202 59.29646 -181.05723 -43.1152 94.81263 -19.77435 -6.23784 87.1637 184.911 24.90396 12.53593 -55.38122 29.94839 1.31144 -53.50635 -157.26165 -28.1843 -240.53365 93.03742 91.15531 101.10449 10.53313 42.10001 -81.63193 13.08815 26.90877 -70.36974 -7.86645 -166.89349 233.93077 -244.79408 61.19905 29.91218 29.77978 137.37209 189.39155 21.15914 87.33728 -31.53075 2.12977 7.08685 -2.82505
"33" 1997 41.83504 -10.42954 3.26847 -19.59987 -28.95379 17.69586 -43.36067 0.09331 -19.41127 6.81103 -2.97948 7.08472 18.68938 2004.12581 1385.54007 1592.84856 1178.58766 763.50224 1049.91529 1037.99276 704.08467 580.25465 312.34054 305.54697 -71.50735 -868.74915 3.77254 124.31983 -113.86534 -93.4051 -84.81917 212.9353 7.87077 -62.49619 -19.29489 89.44259 -520.89986 239.49029 -301.56606 720.26096 -148.25943 358.49113 -67.86056 -18.06303 44.91829 17.46216 -457.3302 244.25049 -164.90398 246.3509 -171.66734 123.36996 -62.50015 196.08321 -1.66753 -111.39677 104.33048 492.5152 497.49842 155.1121 -0.66277 72.79891 25.34068 -152.36235 -40.98517 189.72768 327.94219 -5.59524 305.26701 -31.56033 -154.78996 198.47182 -46.03376 -82.58759 -141.80501 3.24734 -188.65219 272.6021 -293.84222 241.97596 9.90953 -341.95567 17.83734 16.92779 19.61298 199.69263 -158.50278 -1.16195 15.81114 -14.85925
"34" 1994 39.20697 -84.47057 24.447 -9.71557 14.45513 14.40404 -46.07592 -2.33577 11.33602 0.53893 3.83963 21.36976 39.97566 4081.42243 4212.53218 2332.26975 622.26381 1324.64557 565.88608 318.50948 390.47748 232.92608 388.6168 434.62624 109.36016 1589.2314 1138.51227 -21.3735 -15.17274 32.60855 -19.90336 -7.98658 21.03058 -5.30637 -1.60798 279.74922 308.02859 12.61618 247.01722 -61.45674 11.03737 -156.13873 -65.31435 -14.04381 -0.87437 127.462 -256.60922 1128.35512 -152.13637 39.58938 52.7064 48.54899 -23.32375 87.40387 -23.42435 790.4211 175.83323 203.63455 74.35356 7.03453 -4.15448 -31.88361 106.05194 -38.63417 56.39103 -23.10926 80.20963 -71.38265 -136.60358 1.50543 -244.20814 -94.86703 -253.25821 -13.81512 6.08239 -9.49559 176.10675 -282.81547 -211.80466 -51.42643 21.48076 -212.00127 223.5108 -128.9389 -23.23612 -16.01154 -327.02318 19.74543 78.55038 -4.31527
"35" 1989 43.10808 -57.74741 60.86043 -1.42554 -14.11201 2.17498 -1.54019 4.39841 -4.75818 -2.53522 -3.20925 2.78913 33.02924 4668.11766 2298.2316 2140.96877 1297.99084 736.6083 704.85444 622.4039 1137.29942 422.39248 360.25814 360.28007 238.61428 -249.7814 723.04994 -396.04474 -30.1516 -93.66412 42.545 -147.33129 99.31684 -11.58095 -19.28944 40.52316 -439.67676 -426.2409 -309.75731 -12.93034 -4.34885 -281.25522 -108.70166 51.13087 66.47292 18.25071 1092.72742 54.47654 -243.14948 -4.61249 -13.43583 6.13651 2.63518 311.05391 33.09155 -9.25812 -81.83118 69.58568 -14.5449 36.13028 40.53743 -83.50301 -15.08247 -542.96154 29.33512 10.2811 -18.17144 -18.91528 -160.48587 -41.70473 -336.59457 213.30575 -104.67205 6.43857 -22.38091 -28.34386 607.32751 155.17548 -387.29751 63.29702 95.5318 -177.24846 218.3906 74.27976 0.18902 194.57953 17.07109 13.51231 363.11763 37.10385
"36" 2001 46.27212 26.21423 14.99681 1.13123 15.73403 -22.50167 -6.01892 -4.08999 7.78391 2.7223 1.07472 -2.00086 27.60304 1885.09853 3300.23996 1289.82344 870.82531 645.27627 427.47446 270.91613 361.22735 204.4324 182.8843 259.96609 21.80542 1272.99941 701.71239 306.92942 8.77257 74.55598 29.52908 27.67133 73.06412 17.35766 15.0779 -47.24853 241.36021 974.71101 -172.41237 -183.81414 -40.45608 74.3877 -37.92184 -24.98575 17.93159 -74.9706 372.82071 156.0105 -203.16924 8.9784 -61.94274 3.15624 -11.04536 26.99973 -36.68823 200.31827 -318.5206 -70.22201 8.88718 -81.65523 -49.53699 -10.34886 -1.25877 -257.5039 -44.75747 -159.72654 23.08193 19.7059 -66.89963 4.87766 50.89133 -115.95821 -20.16242 62.04698 -35.07609 -0.4443 -142.21862 28.20983 1.12875 100.49428 29.83302 -67.90529 53.21149 -57.70529 8.64568 3.4301 -73.47334 -4.46498 2.48739 15.37485
"37" 1999 49.54139 74.99846 4.69 3.2857 -50.05789 -20.51299 -7.94334 -14.58802 15.82169 11.68902 3.33778 4.31025 38.79758 2874.42952 1666.08973 865.69397 493.37165 516.07318 398.44997 418.41461 168.5944 262.11253 158.74347 170.67933 222.14435 1161.46071 -590.04093 -100.85652 30.84895 87.48037 -115.07188 -17.93753 -17.7348 15.597 -14.27313 102.93989 -665.91941 161.42845 -126.46171 -155.80385 78.71881 1.02585 -141.28728 10.24429 -33.038 -99.52184 53.65715 -10.2268 282.98555 132.49723 82.86127 54.88626 -65.10802 -30.43699 19.09845 0.52172 -310.43794 -284.51801 -46.05588 -201.86703 48.35963 72.48696 -9.21824 -399.88059 298.8861 -48.27812 -117.47742 36.40019 -61.83445 -62.95992 205.96661 -62.42182 174.20984 -26.87718 -18.52915 9.99774 79.13336 -176.83171 42.45605 23.95652 15.13504 -163.42488 -122.13394 -80.44598 -21.17756 -104.82918 139.87016 -6.46734 234.09946 20.73693
"38" 2005 50.51936 36.8574 29.44536 -5.29703 -23.59064 -2.87497 1.39613 -0.02677 6.89167 6.29991 -2.79315 2.44825 22.41831 1503.95381 1281.74651 1240.88462 1023.01185 1012.49734 354.27462 341.20807 269.27014 220.08351 316.15287 133.29506 23.38091 229.13274 -245.6803 -272.41594 96.62844 47.49985 -22.03496 50.46305 -25.52403 17.15975 -3.47393 -10.23966 -217.71342 294.67657 -446.59336 -252.19272 34.70613 82.92805 -98.00456 36.58779 4.93035 -17.47296 644.12804 71.11772 -72.62012 31.51876 -20.46105 6.17499 -23.94505 -4.23036 49.35088 -117.05388 39.83435 -36.10042 -114.8287 -82.0592 75.11276 10.90476 -43.10482 -127.58378 -11.08071 28.91228 45.51411 -56.55959 -36.88931 -29.26663 25.37642 114.49339 7.73309 -56.82801 -48.70434 0.49524 -267.56776 10.50481 -124.83984 89.90691 0.44585 148.62647 249.6336 40.4637 5.67368 69.95668 -6.55383 2.85385 96.61357 7.19514
"39" 2008 45.70499 25.55876 17.06817 0.3814 7.94909 -7.86212 4.32958 2.55186 6.37317 8.40968 -4.61977 1.6279 75.39579 4596.37963 3038.85924 1651.71621 945.97997 1037.84264 665.7134 647.25965 314.93932 410.36362 271.59631 217.17131 63.98899 617.96882 985.90179 267.69671 251.50329 -9.08436 -70.38567 93.29186 -115.8892 -13.56299 2.23439 -206.99151 -190.55826 724.2924 -34.53002 87.5213 -68.84744 15.80286 -123.41841 18.95045 29.95129 -170.12567 -105.61448 176.43899 90.7328 29.04137 -100.21 54.56612 112.34263 38.59527 -50.1488 -394.16167 3.45547 -0.21604 -86.92561 86.18276 -26.81009 10.83553 -62.06512 -46.19247 67.18381 -150.64458 38.48978 5.30815 4.21703 -16.72843 -16.65113 -314.68627 74.69669 16.34203 -34.56733 -2.55993 -73.00742 65.58158 -138.75868 69.03434 53.96116 -2.83587 118.30687 -17.97581 -1.64579 -51.62262 -90.44637 3.16636 -142.37878 18.72395
"40" 1989 41.50753 8.53702 15.18306 3.57066 -2.72349 0.14377 -10.4385 -5.76573 12.9418 2.55785 -3.26643 -3.56499 41.23075 2359.90549 1980.7018 1197.93312 954.18434 1155.95413 554.42117 343.02992 318.61907 305.57777 305.46151 255.34371 78.70768 -261.7169 -258.32164 -33.10149 -20.80723 56.07288 7.09741 8.57201 -11.59076 -35.68927 1.23776 80.75972 -282.33491 -112.43059 15.08921 76.11205 67.56184 65.43826 -63.70357 18.23249 -6.67036 -22.00413 -69.20439 -317.18055 -19.9872 -26.80277 29.74647 -7.88002 -8.83397 21.97692 -8.5735 -146.84288 -42.59756 -55.82121 132.66333 -49.58493 48.65077 -20.5837 -41.96337 -53.53769 105.30505 -7.70936 -5.54571 52.6512 42.86738 -7.00449 -74.63353 -1.35519 64.33859 0.95107 -31.69069 -20.07764 -139.32347 -4.70636 -162.54655 28.34423 13.36551 -215.6779 111.89802 99.40722 -8.92967 238.77197 -45.18287 16.28315 59.43443 -1.9397
"41" 1994 41.95898 22.59807 -1.01958 14.25311 -3.64835 -8.5412 -7.55653 -2.80882 19.29752 6.44374 3.55175 13.33309 42.27226 2538.9042 2736.33779 2110.16904 859.82788 1586.07672 554.34556 468.31889 339.14995 342.25227 423.27418 279.57209 -66.58269 78.34071 -856.52267 239.27426 219.79608 77.35921 -74.67624 32.20822 5.27849 34.20859 -22.06737 194.62286 815.29148 104.41776 -185.27606 -303.36995 223.24053 81.90804 -66.99195 -10.62017 -19.67781 -104.77444 260.83827 -150.81912 -483.21201 73.98856 -28.95791 87.25774 -50.50566 -29.43512 -31.97794 240.8645 104.94824 225.49813 -101.67612 36.01737 75.10611 -23.23019 -60.98825 -281.6841 -95.64622 -157.78524 -139.80676 199.6263 45.53322 21.06496 203.78269 313.80979 -164.48438 20.83042 -91.02515 -26.48487 -59.05695 35.3076 -189.73072 -38.70159 43.25534 -63.46882 169.66062 6.92558 -1.77225 -49.95196 -2.84834 16.40781 -0.39794 6.02357
"42" 2003 35.1669 -20.46797 -56.60055 21.65549 -55.05322 42.8189 -8.07728 5.37129 -7.63316 -5.93412 -10.45366 -1.33866 48.61683 4078.82051 4915.21897 6979.80163 1388.74064 3262.68725 1659.34311 1328.29828 765.84265 658.34695 764.7572 441.8803 189.05324 1835.76875 -1007.41595 78.46559 349.99934 575.31892 324.6008 -71.90801 -60.99025 38.48837 -42.60248 354.12136 -134.02736 12.4568 915.24189 -39.17782 601.21322 -394.7695 -196.56026 5.84807 50.71897 71.89116 292.0258 412.3691 171.69796 -335.18799 -181.65997 142.33725 -178.09419 4.47255 10.29749 283.56685 -164.55238 611.19538 343.71568 -357.43228 -94.90749 -14.33037 17.20119 -490.31945 240.77857 -337.98408 -92.69866 -241.61732 252.56323 -83.26414 -463.1133 -343.4393 -359.67106 102.65552 -68.42341 -7.92694 -72.38209 -129.74805 -520.2508 95.68051 22.50865 -223.77895 292.83211 -32.27365 -26.43176 286.40453 66.80271 28.79822 391.66023 9.21977
"43" 2003 47.08566 20.44305 38.66439 26.37356 13.18192 -9.84418 7.81197 -3.57866 -2.4677 3.01677 3.75714 -2.43232 21.5383 2310.28935 1332.16443 1424.74973 1025.38736 858.74266 599.16839 497.4772 317.0802 316.32858 314.70957 288.71292 51.1147 -40.78333 -59.56188 42.98869 223.60475 17.61371 24.70903 44.20589 -3.8935 -30.62309 -31.76522 1.3072 2.06428 224.25383 1.42672 63.45275 9.09345 48.94535 -61.54923 -11.15621 36.04926 -72.39582 383.02089 147.62711 47.4928 133.45768 41.71395 34.84 8.36521 52.23929 2.5723 166.56063 37.79227 92.91806 55.5484 12.73242 -20.27501 27.77841 -33.94093 -338.78301 -88.42817 90.62866 6.53377 120.64584 130.41717 -9.40988 43.16907 -66.39939 28.52091 -31.88962 32.80233 -6.51837 21.76449 -47.93784 -185.45911 138.69849 -2.66335 -204.27862 69.14238 141.44987 -20.98707 129.32129 8.67237 10.36326 -36.2229 -17.17017
"44" 2008 36.61778 2.5008 -4.48963 -0.89806 16.8271 -17.85335 -14.42237 0.35217 5.90612 7.28187 5.24137 10.55059 66.48196 3930.72485 3444.34688 1604.93108 2661.4932 691.54263 1704.51881 547.73106 556.49584 417.70827 239.658 542.99077 -31.47643 829.04048 127.57791 -207.72811 5.9666 -14.36882 290.45528 83.13652 140.9283 2.51827 37.02109 -88.14128 -198.15072 1936.97925 -217.80424 -703.66174 -91.23018 270.02814 40.99298 -36.22695 -92.15865 -4.74549 60.1369 -42.21153 310.98142 -252.61141 39.84973 252.44818 1.37686 -97.48095 -78.82329 43.03747 -142.45417 86.28247 -321.28528 2.31342 -77.70167 -31.63809 -9.63061 -531.42967 -208.39233 179.42141 -397.01307 -51.80263 -14.41119 102.19215 -215.99249 -313.95237 87.65696 29.1003 12.52009 19.34063 37.97841 -312.83874 15.75408 433.4425 52.50267 -133.74247 25.35317 -14.94577 21.48373 -68.64845 366.94116 -14.47253 -337.55903 -22.17136
"45" 1992 30.63076 0.257 28.99033 -10.90233 6.79975 21.08846 -33.23528 4.87548 -11.57299 6.80627 -10.14899 1.12087 79.6393 3517.59428 4373.8829 3980.48946 1183.10481 1903.37818 1583.6553 1091.63885 607.14084 650.66252 600.57957 487.08948 -91.48064 334.81376 708.97642 393.31219 59.41863 -265.53421 -13.4254 103.85796 -71.66571 3.94696 -40.5882 227.58638 103.82211 1211.69015 -805.36544 664.48113 -213.99105 185.23945 -220.38031 -22.03899 -40.6009 104.93275 469.38774 284.94275 -239.01023 124.57039 -92.07773 204.95305 -66.81349 70.38192 -3.26179 85.25494 1236.41586 646.38966 281.33745 434.83946 78.3316 22.17782 135.72979 -54.04312 -190.22488 370.11646 171.04543 -95.42622 289.6734 -106.88089 -184.35986 667.7283 -441.60842 -70.94899 -281.86344 -37.67332 186.52932 235.78903 -605.77674 32.18434 47.21794 -28.38082 108.43179 114.16881 -2.43697 -60.16752 -75.59503 -0.5455 -34.19706 -41.07566
"46" 2004 41.10201 -47.75934 27.39239 -2.44561 22.91684 -15.7505 2.27495 -7.7699 -0.11061 -4.80707 1.30996 9.13838 60.25031 3194.35132 1107.73213 660.79015 460.18675 388.68052 606.47192 439.42581 349.37414 254.70074 156.70806 226.98497 -82.15071 58.22296 75.30892 15.50544 -31.18003 51.5782 20.87241 39.61492 19.78619 14.98039 30.78765 86.62813 60.0293 12.07834 -78.6114 -92.74161 -48.31463 -75.58931 -5.42111 15.24559 3.76363 -19.85878 13.12354 117.54855 30.35428 -47.81348 -28.45019 -37.55586 3.91758 38.47288 23.54105 -140.07999 -251.22761 -63.29558 27.52703 -29.92632 -0.45754 28.48084 18.09672 -402.58511 43.6806 -15.18816 -44.2619 15.92885 70.86625 -76.08505 -186.76828 98.04286 12.99867 19.38577 -36.69821 -44.05184 76.22049 143.44187 -59.97428 -18.37959 8.85967 79.43381 92.42828 -6.59172 -10.40685 -48.93709 -32.13762 11.03482 -28.0101 8.33244
"47" 1970 27.11156 -177.06575 -79.58875 -20.60394 -14.96743 -17.73514 -7.72215 11.50285 -15.61791 2.27246 0.74088 -7.27096 30.7163 2111.62752 3447.21734 2042.48398 1138.70627 1266.65991 565.72957 314.93168 539.29596 185.93848 264.98196 384.72258 -130.68249 -155.60935 367.453 -69.33171 -176.80386 32.82777 42.89185 -12.83478 81.66685 21.7572 45.76043 213.13605 102.75307 -820.00225 5.04587 170.91408 0.37989 -55.25193 -29.2825 -23.08923 -29.80562 105.17337 32.85231 555.15177 -297.06493 109.52771 -53.69724 4.98388 -53.7822 -54.6516 -97.33606 135.75917 50.38219 62.01719 148.83154 129.34206 -1.74106 39.61064 51.97805 -246.30791 -316.19738 127.67435 93.83634 29.60092 113.93039 -10.97175 41.7875 -235.85385 -31.68371 -6.85521 -64.4991 -33.79668 66.75151 -111.98769 118.91332 58.86795 7.71887 75.81529 77.63655 26.02946 -7.91819 -19.89912 -122.87467 15.16625 21.42247 -9.17082
"48" 2006 42.54695 -50.40137 9.51168 4.4857 38.2614 -14.31771 -6.93618 -5.41781 4.71477 -4.11557 3.22875 1.57574 78.64235 2845.11516 2173.63938 2341.94207 1282.04409 1008.08594 760.90407 754.91165 365.38377 395.9642 290.49023 381.39018 196.91251 -399.25249 374.44608 59.5564 67.9976 -79.56914 -30.29908 63.7149 41.07007 1.12951 -42.76413 -49.05585 -262.2789 389.76879 -186.1046 -66.97927 90.2528 72.60244 97.81032 -9.49161 -36.90624 -34.71141 421.53437 351.58503 -107.26551 304.10494 40.39699 107.28809 -10.4715 52.04798 -66.46304 74.38987 -43.91166 52.57606 105.04562 -96.12539 7.1982 2.80198 -5.29335 -223.38816 424.37986 -5.08727 117.34235 8.37962 -29.23505 9.28343 -54.22455 22.98012 44.24783 -60.16447 -15.28966 -64.95153 76.39313 236.31736 -78.28227 162.44145 39.52733 -210.52792 62.50974 -98.91439 -26.89487 -62.67515 21.64963 -3.18924 173.61815 22.7885
"49" 2003 39.00632 -31.91947 -20.32143 -2.76376 -1.2509 -2.37107 -7.45311 -4.22263 -0.53652 3.25249 -1.64831 4.02595 74.15509 3716.49928 2065.59101 1798.22512 878.96334 1210.32839 683.6681 879.00607 414.35761 544.96683 303.80819 339.34824 -35.23117 -66.91399 -311.8132 197.50552 46.66004 208.64635 27.94018 -8.22273 -76.67398 -15.26573 5.28092 163.63649 62.78171 69.84321 -198.10124 100.54399 -77.50179 -64.93882 -14.34775 24.27408 57.80934 -56.92229 -398.51414 142.54289 -140.19751 -31.58829 -124.22353 120.88599 9.78625 -68.36504 -62.86405 -111.53887 -131.20059 82.44471 -62.14554 180.8112 -43.86918 -9.68889 3.50444 -198.04258 -111.33885 34.84016 85.32648 -36.53506 75.40947 -81.65139 -69.82295 -41.99027 -63.47797 -22.47877 8.50991 -71.13242 110.24513 113.9275 62.16697 57.45001 49.68544 -191.4348 110.57636 28.60856 -24.74119 0.59856 -47.72604 8.30889 9.06476 -25.33471
"50" 2004 45.55567 35.75639 10.70161 10.35099 -23.05253 -20.89167 11.97204 -1.97755 4.36899 8.04975 1.71298 1.46238 33.05549 2995.24186 1535.92548 807.44823 691.85324 699.39575 581.97527 374.08664 291.88901 208.7988 175.0723 238.99357 142.18803 683.87393 4.79061 -256.49218 -118.37105 -52.9487 -87.68581 12.76677 -1.4524 -23.53508 -18.11405 25.17093 412.98316 126.56676 -68.49327 -0.33209 44.16113 -3.05779 -34.22593 -0.3986 28.59812 12.94697 -405.77061 292.09817 77.40302 76.73877 -78.38594 -32.60131 35.41669 -60.95947 -4.13336 268.70332 -77.28944 -62.80152 164.88857 -56.71781 27.10907 59.98661 -9.41783 449.28162 84.08023 -121.14813 16.36808 60.82833 -8.26577 72.36234 21.8873 -195.85456 45.04663 -5.46744 35.70294 0.21249 -266.34232 -59.85883 -30.36164 -63.85831 -3.32666 -164.76042 -60.99777 69.57301 -14.92242 47.80428 101.33649 4.38093 246.43417 -4.73707
"51" 1983 49.53979 41.78711 57.96619 -0.20052 -32.73629 -19.40511 -3.994 7.65255 4.98021 8.57699 1.1091 -10.97105 22.52605 806.25644 494.71052 803.36848 604.35614 453.92641 236.82939 408.62782 175.96758 155.50357 108.88906 161.06813 -40.25683 -170.42389 -160.94694 -18.3163 81.23413 74.20135 -29.1282 90.34575 -3.42176 -16.78153 33.13599 5.18653 -340.98593 159.31821 -277.70185 -5.33314 -122.28282 16.36227 -78.18481 -9.73464 -25.53884 -13.11538 -72.41091 250.98247 -156.7515 -58.90246 -47.86625 38.3028 -41.06112 -35.56154 -1.9979 28.64979 73.67094 260.30042 -40.45708 130.03194 23.58935 -6.06925 -15.9821 78.10617 -106.84725 105.54343 92.1889 34.61437 32.90195 -5.16494 -37.39169 62.38331 -105.89566 -71.28294 36.69636 -21.58075 -162.18076 124.18313 -137.39677 -121.20572 4.29107 -79.41917 10.05605 -62.61754 5.93769 71.53694 -36.00143 5.93308 133.00041 -6.42242
"52" 1989 41.7537 -33.30938 -19.69535 -12.25862 15.14725 -19.08594 -24.07561 8.09524 -3.49201 5.76878 2.27887 -1.75347 10.81253 1157.14381 1062.9581 914.92703 356.21356 485.24041 308.54941 347.30873 326.1579 294.87423 148.73068 321.22209 -29.05691 -379.42887 145.67582 -31.9129 62.64657 61.37782 -40.41573 58.54164 -12.20395 -36.24327 50.25143 64.35736 -57.43187 181.57143 -176.01453 7.71015 3.15369 57.00563 -51.30546 -17.60104 -48.75692 18.22164 -161.60803 153.56193 -119.17793 -39.85622 -112.10828 69.45035 -5.56856 -124.12849 16.65225 -77.96648 41.35925 222.09601 -2.83677 158.74828 -13.66951 -11.19869 9.41145 -15.37782 -29.81741 68.2912 60.96977 -12.51998 -30.62338 -9.34518 57.13469 -29.98903 -66.01658 -14.54751 3.19857 1.48808 112.79439 168.0997 -24.27879 -25.82259 5.72792 -80.02195 -33.36551 -49.13974 5.61985 -0.66003 -203.82911 -1.06947 -41.0675 -9.25032
